//X,Y,Z,gid,one_d,two_d,three_d,cov_to_i,theoretical_i,multiscale_fused,th_confidence
1899.99230957,21216.87695312,37.75822449,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62536621,21216.90625000,38.22650909,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.39636230,21216.80664062,37.73249817,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63378906,21217.29101562,38.24762344,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63122559,21217.33984375,38.28645325,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62951660,21217.19140625,37.79555893,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.39953613,21217.04687500,37.72904587,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.09716797,21216.73828125,37.75177002,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.64770508,21217.15039062,38.46426010,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63464355,21217.33984375,38.34934998,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.08923340,21217.17187500,37.74291229,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.34729004,21216.80273438,37.73297501,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62011719,21216.61132812,37.79726791,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.12731934,21216.74023438,37.75896454,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.34509277,21216.94726562,37.73016357,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.90051270,21217.20898438,37.76685715,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63940430,21217.29492188,38.46582031,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.18383789,21216.69531250,37.75410461,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.31579590,21217.13867188,37.73923874,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.61853027,21217.24218750,38.09595108,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.61718750,21217.18945312,37.79623413,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.61914062,21216.85351562,37.79462051,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.80456543,21217.29882812,37.78202438,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.05346680,21217.07421875,37.75711441,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.89941406,21216.62890625,37.78112411,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63122559,21216.81054688,38.24802399,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.05493164,21217.26757812,37.75603867,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.86914062,21217.20703125,37.78132629,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.27343750,21217.37695312,37.73324203,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.71887207,21217.09960938,37.78887558,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.45996094,21216.90625000,37.72064209,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.33972168,21217.28515625,37.73507309,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.99694824,21216.92578125,37.76798248,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62390137,21216.85742188,38.16654968,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.61193848,21217.04882812,38.05924988,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.08728027,21216.73828125,37.76288986,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.49755859,21217.19726562,37.70339966,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.14904785,21217.22460938,37.74462509,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.77624512,21216.66992188,37.78978348,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.24365234,21216.50976562,37.74868774,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.37414551,21216.75585938,37.73366928,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.48815918,21216.86132812,37.72369385,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.46276855,21217.38867188,37.71644211,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.39306641,21217.09570312,37.71983337,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.80786133,21217.15429688,37.78512573,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.39855957,21217.00000000,37.73091507,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.96850586,21217.26171875,37.76089859,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63732910,21217.00390625,38.21752167,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.21533203,21216.55468750,37.75072861,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63061523,21216.81054688,38.28333282,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.84753418,21217.20507812,37.78364563,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.09484863,21216.78710938,37.75573730,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.66223145,21216.76562500,38.28857422,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63854980,21217.19531250,38.24885178,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.61511230,21217.00000000,37.99791336,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63964844,21217.24609375,38.35102081,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.42712402,21216.71093750,37.73056793,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.74462891,21216.95703125,37.78961182,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.84313965,21216.76953125,37.78387070,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.36914062,21216.99804688,37.73101044,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.68066406,21217.09765625,37.78987122,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.30480957,21217.18554688,37.72600555,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.21899414,21217.32617188,37.74413681,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.46520996,21216.52343750,37.72760010,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.66247559,21216.76562500,38.27975845,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.21752930,21216.60351562,37.75080490,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62988281,21216.86132812,38.34877014,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62402344,21217.14648438,38.13459778,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.89880371,21217.01562500,37.77864456,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.37255859,21217.18945312,37.73365021,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.68395996,21216.75976562,37.79124832,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.74487305,21216.61914062,37.78958511,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62438965,21216.85742188,38.09241104,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.42663574,21217.04882812,37.72689819,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.60839844,21217.14257812,38.00174332,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.24792480,21216.94140625,37.74534988,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.65051270,21217.05468750,38.37121201,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63586426,21217.29296875,38.41352844,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63830566,21216.95507812,38.22137070,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.77624512,21217.29687500,37.77981186,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.02697754,21217.21679688,37.75471115,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.17810059,21216.93750000,37.74960327,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.67761230,21216.62500000,38.43836975,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.99023438,21216.82812500,37.76079559,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63977051,21217.09960938,38.22047806,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.87548828,21216.62890625,37.78163147,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.67004395,21216.61914062,38.06865311,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.66699219,21216.71875000,38.40806198,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.30578613,21216.65625000,37.74295425,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62963867,21216.81250000,38.37037277,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.16943359,21216.59960938,37.74645615,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.66723633,21216.66601562,38.10072327,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63720703,21217.00585938,38.40137863,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.34277344,21217.23632812,37.73110580,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.66467285,21216.76757812,38.44494247,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.36975098,21217.14257812,37.73318863,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62878418,21216.85937500,38.32203293,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.65258789,21216.85742188,37.97830582,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.27319336,21216.55859375,37.74541855,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.66845703,21216.66601562,38.00688553,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.61608887,21217.28906250,38.10030365,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.38732910,21216.51953125,37.73830032,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62927246,21216.81054688,38.15587616,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.65576172,21216.80859375,37.97539902,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62976074,21217.09765625,38.12289810,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63818359,21217.19531250,38.19495392,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.84350586,21217.01171875,37.78394318,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62927246,21216.91015625,38.40439606,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63928223,21216.95507812,38.10290146,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62255859,21216.51757812,37.79420853,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.64440918,21217.14843750,38.29093170,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.68066406,21216.62500000,38.46568298,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.90881348,21216.96875000,37.77000427,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63879395,21216.95703125,38.28408432,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.66369629,21216.71679688,38.22243500,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.59631348,21217.23632812,37.79716492,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.24682617,21217.13476562,37.74196625,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.45715332,21216.52343750,37.72906876,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.18957520,21216.79296875,37.75188065,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.72033691,21216.61718750,37.79081726,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63647461,21217.34179688,38.44369507,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.66931152,21216.66406250,37.85013199,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.28076172,21217.03906250,37.74067688,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63049316,21217.19335938,37.96557999,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.93395996,21216.53710938,37.77407074,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.64916992,21217.10351562,38.46840668,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.24621582,21216.60546875,37.74773788,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.64245605,21217.14843750,38.22809601,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62670898,21216.85546875,37.99915695,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.64697266,21217.00000000,37.84321976,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.64257812,21216.95898438,38.44155884,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.77502441,21216.91210938,37.78704453,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.02392578,21217.26367188,37.75868225,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.12707520,21217.27148438,37.75103378,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.99365234,21217.31054688,37.75919342,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.80749512,21216.76757812,37.78565979,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.66223145,21216.71484375,38.09294128,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.43566895,21217.24218750,37.71595764,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62744141,21216.85937500,38.25914383,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.86645508,21217.01367188,37.78222275,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.43737793,21216.85742188,37.72082520,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.49841309,21216.62109375,37.71926117,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.75085449,21216.91015625,37.78863907,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.33752441,21217.23632812,37.73598480,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63378906,21217.29296875,38.28306580,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.77258301,21217.19921875,37.78420258,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.18530273,21217.27539062,37.73531723,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.75439453,21217.29492188,37.78252411,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62646484,21216.90820312,38.34238434,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.65026855,21217.05468750,38.40531921,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.24865723,21216.79687500,37.74742889,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.08496094,21216.54687500,37.76280594,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.66064453,21216.76367188,38.16164017,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63659668,21217.29296875,38.37118912,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.50427246,21216.50976562,37.80124664,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63159180,21217.19140625,37.85777283,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.47326660,21216.95703125,37.72122955,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.84533691,21216.67382812,37.78393936,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.39611816,21216.95117188,37.73144150,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.22204590,21217.37304688,37.74354172,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.80944824,21216.52929688,37.78444290,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.65136719,21217.05468750,38.37994385,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62365723,21216.66015625,37.79559326,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62048340,21217.28906250,37.97969055,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62402344,21216.85546875,37.98761749,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.99536133,21217.35937500,37.75678253,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.65234375,21216.66210938,37.79673004,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63952637,21216.95703125,38.37182999,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.31274414,21216.94531250,37.73789597,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.28332520,21217.18359375,37.73494720,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.18481445,21217.08203125,37.74629974,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.65234375,21217.05468750,38.41467667,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.64648438,21217.05273438,38.25526047,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.23205566,21217.03710938,37.74403763,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63696289,21217.29296875,38.38007355,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62658691,21216.85937500,38.31178284,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.33300781,21216.80273438,37.73916626,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.27746582,21217.18359375,37.73906708,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.64379883,21217.14843750,38.34290695,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.39819336,21217.14453125,37.73225403,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.43994141,21216.90625000,37.71966934,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.27343750,21216.75000000,37.74467850,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.74682617,21216.86132812,37.78975677,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.11523438,21217.22265625,37.75378799,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.61108398,21217.09570312,37.99728012,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.66198730,21216.71289062,37.96891403,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.39489746,21216.90234375,37.72381592,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.68859863,21216.66406250,37.79344177,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.99133301,21217.26171875,37.75045776,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.61914062,21217.33593750,37.90654755,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.66772461,21216.71289062,37.94375610,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.84704590,21216.91601562,37.78398895,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.92834473,21216.82421875,37.76887131,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62854004,21216.80859375,38.09029388,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.61303711,21217.04882812,38.06945038,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.06689453,21216.92968750,37.75917435,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.30969238,21217.28320312,37.73509979,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.66870117,21216.72070312,38.47666931,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.44006348,21217.05078125,37.72095490,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.60925293,21217.09570312,38.07242584,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62414551,21217.09570312,37.97731781,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.52575684,21216.50976562,37.79600906,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62963867,21216.81250000,38.44739151,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.60461426,21217.19140625,38.07179260,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.67089844,21216.66992188,38.31052399,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.14831543,21216.59765625,37.75732803,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.68005371,21216.71093750,37.79259491,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.42761230,21216.90429688,37.72729111,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.64721680,21217.05273438,38.21990585,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.39965820,21217.19140625,37.73131561,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.24389648,21217.27929688,37.74085999,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63513184,21217.34179688,38.46799088,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.66650391,21216.66601562,38.03416061,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.99426270,21216.63476562,37.76999664,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.61291504,21217.33789062,38.12191391,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63696289,21217.29296875,38.34567261,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62866211,21216.80859375,38.07174683,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.37255859,21216.66015625,37.73864746,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63073730,21216.86132812,38.44346237,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.39770508,21216.51953125,37.72837067,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.03063965,21216.54296875,37.76538849,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62194824,21216.90429688,38.03887939,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.37841797,21217.04687500,37.71753311,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.62768555,21217.09765625,38.10311127,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.68908691,21216.90625000,37.79152679,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.09338379,21216.68945312,37.76232910,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1900.43249512,21216.57031250,37.73257828,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
1899.63720703,21216.95507812,38.15707397,924272.000000,0.507000,0.310000,0.183000,1.676000,2.233000,2.236000,1.065216
